Mask Name,[OIII]/H_Beta(W/ST),[NII]/H_Alpha(W/ST),Redshift,QOP,H-Alpha (W/ Starlight),NII (W/ Starlight),H-Beta (W/ Starlight),OIII (W/ Starlight)
M33D2B,-0.0037155098001817603,0.6410847194608401,-0.0005,3,24.08110391570085,15.438027748104416,14.588923607826546,-0.05420528863898255
M33D2B,6.136894267558441,1.5237004972321455,-0.0005200000000000001,3,9.144454823537927,13.933410361541634,2.0309977161179016,12.46401824146824
M33D2B,-1.4238310489022437,-0.06886286801565904,-0.00046,3,17.989522803819852,-1.238810134504135,-12.162713036854782,17.317648460761937
M33D2B,17.10534155250322,-0.08632123849874232,-0.0005,3,1.9174214427018512,-0.16551419365806908,-0.736803339787869,-12.603272784096587
M33D2B,0.3171400730683458,-0.03120511047573215,-0.00049,3,-8.487424280140175,0.2648510123161856,-9.638496195256005,-3.0567533876324617
M33D2B,-3.4173423844206816,0.4952231506527626,-0.00048,3,36.92212173647286,18.284689455120944,-13.467916517741802,46.02448194591844
M33D2B,0.484103240108914,1.2365426440940122,-0.00059,1,10.501191438296305,12.985171027248313,-7.2063198918999305,-3.488602808930075
M33D2B,1.2831858314218154,1.1376419097975643,-0.00053,3,14.948525618224553,17.006069232974795,-1.3344387144845626,-1.7123328513273322
M33D2B,1.0,1.8848381111889845,-0.00058,3,8.25844674210947,15.565835158752437,-0.3629349327222897,-0.3629349327222897
M33D2B,1.0,1.6634062342102285,-0.00055,3,4.418266669544779,7.349372322524048,-4.086416752502451,-4.086416752502451
M33D2B,1.7824264994088883,0.860989840214754,-0.00049,3,-23.207321900069857,-19.981268374553512,1.7744570066431962,3.1628391907026057
M33D2B,0.30681169564499666,0.14173553239282838,-0.00047,3,76.08300709494097,10.783665516648798,-1691.5364182211636,-518.9831567196994
M33D2B,0.4117836295584381,-0.021201156445966585,-0.0005,3,61.51343125284596,-1.3041558795197972,-1750.1255017732653,-720.6730313029777
M33D2B,1.1719473224067063,0.11512172361289368,-0.00046,3,58.40648452675612,6.723855168889967,-818.9134306936785,-959.7234023843463
M33D2B,0.8903747140367302,0.006077231809853814,-0.00047,3,42.0631277826032,0.2556273781823819,-1593.085262529062,-1418.4428350604426
M33D2B,1.0,0.3645293778335689,-0.0005,3,126.12938392234376,45.97786584774333,5.158051457275633,5.158051457275633
M33D2B,1.0,0.5340315900306576,-0.0005,3,29.20342942126877,15.595553848188246,-5.676139374186113,-5.676139374186113
M33D2B,1.0,0.1836021302980432,-0.0005200000000000001,3,666.5824684736358,122.38596123108776,3.1651436737058063,3.1651436737058063
M33D2B,1.0,0.9915367334937918,-0.0005,3,40.58619382849983,40.242702053656615,15.312932688683958,15.312932688683958
M33D2B,1.0,0.15133425960227273,-0.00048,3,116.48994435714232,17.628919480398082,-1417.9963769125077,-1417.9963769125077
M33D2B,1.9618239551459185,1.0761515229598422,-0.00048,3,25.93850894394652,27.913765903335534,6.670440711191382,13.086230378595829
M33D2B,1.0,0.6174799080346213,-0.00046,3,38.39121502598678,23.705803923583694,-24.419753899823718,-24.419753899823718
M33D2B,1.0,-0.2665333635307319,-0.00049,3,14.209853748869474,-3.787400114965962,-1673.9066812808194,-1673.9066812808194
M33D2B,1.0,0.4164343981732066,-0.00047,3,57.178748083084535,23.811197546276702,-0.7404029083131718,-0.7404029083131718
M33D2B,1.0,0.8031373511821271,-0.00048,3,50.918982480786674,40.894936714508134,1.8350323418067376,1.8350323418067376
M33D2B,0.09556893956640712,0.07351376625112091,-0.00044,3,104.8850787481903,7.710497162324869,-13.864865932129682,-1.3250505343640384
M33D2B,1.0,0.671967471600994,-0.00044,3,21.281449200513773,14.300441611274238,-15.028297635179086,-15.028297635179086
M33D2B,1.0,0.07724543580883589,-0.0006,3,21.45469268984843,1.6572770869719875,-10.900011446395652,-10.900011446395652
M33D2B,1.0,0.7986079146545988,-0.0005,3,73.46326675783024,58.66834626918532,34.837553391813024,34.837553391813024
M33D2B,1.0227381516904304,0.7918581944116371,-0.00048,3,33.029687895418284,26.154829018845817,7.873594487727394,8.052625473538278
M33D2B,1.0,0.6364417866059491,-0.00046,3,88.6671773714857,56.43149677961495,16.82693481086453,16.82693481086453
M33D2B,1.0,0.917789321807968,-0.0005200000000000001,3,73.7531944606749,67.68989432523401,29.082168681806593,29.082168681806593
M33D2B,1.6983333601982034,0.33721065046143983,-0.00046,3,60.09768742554068,20.265580267994864,7.813096488574843,13.269242412994096
M33D2B,3.2705921196213192,0.6370386777558121,-0.00044,3,57.88037625785854,36.8720383593151,6.118510865852713,20.011153421675296
M33D2B,1.0,0.6187959437634905,-0.00042,3,114.93776593926536,71.12302334845485,28.51124118907313,28.51124118907313
M33D2B,1.0,1.0572133079021702,-0.00047,3,26.12000891640099,27.61442102894248,8.841188110434267,8.841188110434267
M33D2B,2.035956236294759,0.6360403317736509,-0.00042,3,52.096491907630025,33.13546999717232,33.999192378597385,69.22086775219059
M33D2B,1.0,1.2870378501634423,-0.00073,2,22.53076028241273,28.997941276424346,9.69675673285036,9.69675673285036
M33D2B,0.5881978511163792,0.4895642889141283,-0.00044,3,76.07595412757719,37.244070385931174,10.248512000062787,6.028152735577358
M33D2B,1.9994099452196776,0.8177510504459733,-0.00054,2,28.580342461980962,23.371605070390586,6.042955932438915,12.082346189842616
M33D2B,1.0,0.3129164057906301,-0.00046,3,101.58469598696688,31.787517951575524,7.608499973367742,7.608499973367742
M33D2B,4.1802334670142685,0.4359491262073998,-0.00044,3,36.30848081656248,15.828650485898551,2.350338570209644,9.824963950004816
M33D2B,1.230644894979708,1.246867781438553,-0.00042,1,44.495847045836285,55.480438089271075,20.762984880016575,25.55186134713327
M33D2B,0.9338531864219302,1.0024336245239849,-0.00042,1,24.80307449277675,24.8634358631326,9.625634366772587,8.988929324743019
M33D2B,1.0,0.3002908840676952,-0.00042,3,67.3696882861475,20.23050325481228,11.337262340038832,11.337262340038832
M33D2B,2.79415511831827,0.5286210584085856,-0.00044,3,53.58733034380796,28.327391283634284,26.589149940686607,74.29420939850141
M33D2B,1.3551772778333422,1.0751088417606809,-0.00084,1,21.75562601348148,23.389665885132608,13.89295216758701,18.8274130995394
M33D2B,0.8524810608661925,0.8673519929083263,-0.00046,3,35.55777048085389,30.841103089945477,12.976764018519946,11.062445557118117
M33D2B,1.0,-88.19271138096038,-0.00048,3,0.1286903030736255,-11.349546756500573,-19.40597425992264,-19.40597425992264
M33D2B,1.0,1.1799884353161405,-0.0005200000000000001,3,-8.707020049685298,-10.274182964694418,-21.86425661016644,-21.86425661016644
M33D3A,1.0,1.0492767950386857,-0.0006,2,-23.150776477187318,-24.291572544640108,-32.313945357709045,-32.313945357709045
M33D3A,1.0,0.6492733175350701,-0.00056,2,-53.71500217279686,-34.875717662135315,-91.4779791937524,-91.4779791937524
M33D3A,0.9580489885456918,0.8268613951714886,-0.00064,2,-24.284382347883078,-20.07981826904848,-35.03374559384463,-33.56404453114993
M33D3A,0.7062002301106405,1.2091559691712306,-0.00047999999999999996,2,-21.088000234259823,-25.498681361139568,-23.134857667721892,-16.337841808522114
M33D3A,-3.0908267801462115,0.8451220363502951,-0.00033999999999999997,1,15.959311749082188,13.48756604413353,-1.2570872912186388,3.8854390646800288
M33D3A,3.5632192456151466,0.8796170376497952,-0.0005,3,19.27558576916169,16.955133653234554,5.442293358853476,19.392084436550206
M33D3B,1.0,-9.659658111726888,-0.00042,3,0.8277476682590645,-7.995759478161688,-14.867957734508133,-14.867957734508133
M33D3B,4.0255312407636055,0.1919956416929657,-0.00038,3,37.146700914400384,7.132004678836977,-2.3782024352307545,-9.573528199881489
M33D3B,0.4513374129083321,2.5151308081039123,-1e-05,1,-5.776405588201528,-14.52841565498926,-13.012353739108546,-5.872962072457312
M33D3B,1.0,0.08335256439383262,-0.00042,3,199.03868052219897,16.590384435090073,10.456010859006831,10.456010859006831
M33D3B,-0.09264957970837458,0.7184794658912487,-0.00039,3,46.81545975052629,33.635946517011384,39.22259170663305,-3.63395663669273
M33D3B,1.0,0.056056333731437535,-0.00042,3,526.6790402510445,29.52369604966577,-18.06221011262289,-18.06221011262289
M33D3B,1.1158298841702232,-6.840592664305341,-0.00042,3,0.7218479742215607,-4.937867957203679,-8.43799588663165,-9.415367972809015
M33D3B,-1.638210777589247,-2.17695251460908,-0.00046,3,1.5726259349165732,-3.4235319835560887,-5.290393888055725,8.666780285105169
M33D3B,1.0,0.08647121753206448,-0.00038,3,166.41063692076108,14.389730384824533,-18.359896747471648,-18.359896747471648
M33D3B,-84.87812649081822,0.049587062819298006,-0.00038,3,133.28908753571358,6.60941435676034,-0.2488335775154837,21.12052786752205
M33D3B,1.0,6.891169989157789,-0.00018,1,0.4513613076281331,3.1104074973940072,-12.209455168180385,-12.209455168180385
M33D3B,0.8489418809925928,0.09716159961938166,-0.00042,3,243.53897157138852,23.662636047535216,43.96296742272927,37.32200425786787
M33D3B,0.8620056451645001,-0.24546217120484198,-0.00026000000000000003,2,5.375920876245061,-1.3195852105085493,-5.382734016977332,-4.639947109053446
M33D3B,1.0000716724958347,0.014651864980685513,-0.00038,3,29.096376041925225,0.4263161731935412,-7.047544501577108,-7.04804961668104
M33D3B,1.0,-0.008922801495928239,-0.0004,3,56.005767687391064,-0.4997283477016623,-15.673331298760527,-15.673331298760527
M33D3B,1.0,-0.060575214543027285,-0.00042,3,87.85359533545666,-5.321750385821588,-20.252416514200085,-20.252416514200085
M33D3B,1.0,0.05820507465412044,-0.0004,3,323.44267029398367,18.82600477078939,-15.653821218112027,-15.653821218112027
M33D3B,-19.748012123336963,0.09823466844500156,-0.0004,3,469.5721395753786,46.12826344219732,-8.655729290699503,170.93344696905658
M33D3B,1.0,0.07760162886113607,-0.00038,3,1430.1665815045972,110.9832562675195,-4.894433164590866,-4.894433164590866
M33D3B,-3.9443148239248416,0.049149174229074784,-0.0004,3,82.30501677965641,4.0452236096302565,-5.143008497055298,20.28564465450664
M33D3B,1.0,0.12680894601133053,-0.00042,3,17.306563437190164,2.1946270685483142,-17.599613009575542,-17.599613009575542
M33D3B,0.4410398180323353,0.7381808598814291,-0.00044,3,6.8269710911700665,5.039539390465578,4.326010820241024,1.9079430249650144
M33D3B,8.550969882738357,0.4132070454796316,-0.0004,3,67.46679910739115,27.87775672713295,5.565377627633276,47.58937647995797
M33D3B,-1.190861118115557,-7.209845682333393,-0.00044,3,0.5549790555483582,-4.001313347430795,-4.420012831404449,5.263621422491411
M33D3B,5.197601813231627,1.6964554264982694,-0.00046,3,7.283021182719978,12.35532080672715,-0.3264897338201749,-1.6969636325052522
M33D3B,1.0,0.2132936872387124,-0.00022,1,12.725604621886019,2.7142911321440693,1.4594560494628508,1.4594560494628508
M33D3B,1.0,0.005013172915266366,-0.00042,3,122.30128818623129,0.6131175054374012,-12.836470226917731,-12.836470226917731
M33D3B,1.0,0.5889459572386515,-0.0004,3,37.0393557524846,21.814178829149995,23.336012921228203,23.336012921228203
M33D3B,2.7187760735733137,0.19638117199838595,-0.00046,3,1216.6640046170642,238.9299031549487,338.7398596311369,920.957825530718
M33D3B,2.6138516522395365,0.23728137664894244,-0.00046,3,511.48730331733015,121.3664114695913,153.08685717706226,400.1463345684221
M33D3B,0.9321374869419592,0.2717790753022161,-0.00044,3,277.5779959733509,75.43989106987956,93.58744295209905,87.23636388269358
M33D3B,1.84554843075587,0.26507584759516784,-0.0004,3,286.4226353726657,75.92372284185106,64.40609192665767,118.86456188636136
M33D3B,1.0,0.4350320329386185,-0.00042,3,55.022076533448256,23.936365810850248,11.75877521349858,11.75877521349858
M33D3B,0.9209601677270902,0.25885331072857143,-0.00043,3,226.65496090215282,58.67038702257715,65.09829259658936,59.95293446850214
M33D3B,1.0186768031942677,0.19312591779950072,-0.00041,3,377.4354080727134,72.89255959407186,74.6548412172771,76.04915499419147
M33D3B,1.6460255406205202,0.19020506228693096,-0.00044,3,639.2747693669003,121.5932973258947,182.58773216095744,300.5440705409148
M33D3B,1.8376753333672533,0.24455512657431305,-0.00047,3,340.60798536105153,83.29742897219374,87.6515299352568,161.0750544939228
M33D3B,0.2077598484140426,0.06566121219395955,-0.00046,3,17.245742316680293,1.1323763456978924,-1985.8035661215768,-412.57024787748395
M33D3B,1.3623329116252263,0.2681059062503627,-0.0004,3,125.55992257313729,33.66335683019633,31.276506638119248,42.60901435377472
M33D3B,0.7316811495163726,1.175059571284115,-0.00042,1,24.95487678152741,29.32346681234953,37.00141626003873,27.073238782878946
M33D3B,0.04733009219574051,0.17310802264944394,-0.0005200000000000001,3,13.87264905469263,2.40146684676752,-1649.161465206344,-78.05496419387876
M33D3B,1.1269804422391712,0.28790632631486285,-0.0004,3,50.061896274861056,14.413136644850965,18.375309801442704,20.70861476631168
M33D3B,-0.07678327129690257,0.21671408700761288,-0.00042,3,55.201406255598975,11.962922358218465,-975.8606190430647,74.92977065994694
M33D3B,1.0,-0.07896685754709476,-0.00042,3,16.920548958068025,-1.3361625791904004,-272.48586459402225,-272.48586459402225
M33D3B,6.799329017272253,0.2650855142029045,-0.00022,1,27.353567129472307,7.251034407799835,0.4973420971265767,3.3815925525037684
M33D3B,2.677056794600162,0.3415321642160858,-0.00037,3,99.2828641993213,33.908291479565946,11.554948920010894,30.93325451757297
M33D3B,0.14700280889483322,-0.039774505500774944,-0.00044,3,51.48320740847208,-2.04771911626581,8.494372783939284,1.2486966590388988
M33D3B,0.8466886433604601,-0.02264933649894875,-0.00049,3,80.43673137613564,-1.8218385958136447,26.35532858837574,22.31475740781101
M33D3B,0.4604820191465087,0.13138770994531307,-0.00042,3,112.24877363402538,14.748109311944432,19.69317120955244,9.068351241972598
M33D3B,1.0409383014952958,-6.522823159918375,-0.00046,3,0.7617204855239379,-4.968568024359811,9.374069669643482,9.757828160017256
M33D3B,1.0,1.4560034581184806,-0.00034,1,-7.296503500916344,-10.623734329507796,-19.94776858782048,-19.94776858782048
M33D3B,0.7180212797997109,0.3077425772627368,-0.00044,3,19.47824607542634,5.994285647809491,14.062414798463173,10.09711307066692
M33D3B,-0.5425901524391644,-1.143023587382448,-0.00042,3,9.883609935839416,-11.297199285151976,4.796219556983793,-2.6023815005555377
M33D3B,0.8609682274690612,0.8076430355081062,-0.0007099999999999999,1,-38.923425775884425,-31.43623374600976,-1592.0191763396735,-1370.6779283499236
M33D3B,1.0,-0.8055023885642828,-0.00038,3,19.009402840987466,-15.312119393596065,-17.860236588152357,-17.860236588152357
M33D3B,1.0,0.6538309768273662,-0.00034,3,-11.308525777235134,-7.393864455407098,-14.154735796563473,-14.154735796563473
M33D3B,1.0,1.8668983275324955,-0.00025,2,-9.763847023977434,-18.228109679346602,-11.361123458196607,-11.361123458196607
M33D3B,1.0,1.0807815782341572,-0.00034,2,-11.146491576878075,-12.046922758232029,-10.076780130333226,-10.076780130333226
M33D3B,0.2175082758678435,0.05759862419789639,-0.00047,3,71.09033518569645,4.0947055004634185,-74.06079730464413,-16.108836331130973
M33D3D,1.1488508466532268,0.2744570737490269,-0.00063,3,-23.855298065645908,-6.547255300507999,7.553745650212675,8.678127085649962
M33D3D,1.3734917723625248,0.37932201917647024,-0.00042,3,34.904162673094845,13.239917462822321,-1.5771509882428276,-2.1662039061249487
M33D3D,0.5351715981962382,0.6700789966808005,-0.00042,3,26.40010555569313,17.690156243026074,-7.530489602014563,-4.030104155510287
M33D3D,1.0,0.0651920621406144,-0.00042,3,61.85496633152947,4.03245280879068,-24.055125954878807,-24.055125954878807
M33D3D,1.138482447437574,0.1366916412573116,-0.0004,3,168.4159792816365,23.021056621964284,33.65520223847246,38.31585701346265
M33D3D,-0.907677573909326,0.1815661677481107,-0.0004,3,120.22301308977163,21.828431761840786,-16.120661406936723,14.632362835662027
M33D3D,0.4239787298140581,0.12445929674317505,-0.0004,3,176.4483225004187,21.960634129915064,123.94280110004856,52.54911137999503
M33D3D,0.8949453287275376,0.4760868548985963,-0.00042,3,14.424978254936034,6.867542529373139,-7.508070020611273,-6.719312192705324
M33D3D,-0.6084082117348057,0.10668707377859696,-0.0004,3,310.32243214824763,33.10739221375374,-20.0444964432204,12.195236236144394
M33D3D,2.6765500514069576,0.07257429347847394,-0.00044,3,1509.5700047859257,109.55597655363508,213.73377415854364,572.069144211453
M33D3D,-28.91937907146463,0.08123089242793054,-0.00037999999999999997,3,1144.7277934021315,92.98726024511083,-9.123324122907881,263.84086870221057
M33D3D,1.0,0.05434277277295197,-0.00044,3,21.793358947318325,1.1843115532334991,-15.463118041536449,-15.463118041536449
M33D3D,-0.3207858253920537,0.14535577488065812,-0.00042,3,166.74514243315775,24.23736938595735,-14.524911439260832,4.65938570478977
M33D3D,2.8631962198625853,0.35008995063501663,-0.00042,3,10.496202563647898,3.674615037362628,2.420292519314934,6.929772392264212
M33D3D,2.260585143183975,0.21066108390927832,-0.00044,3,109.38397042149677,23.04294577129295,12.598951247509339,28.48100200981883
M33D3D,3.8878427920874152,0.441817505601808,-0.0004,3,117.05119956852484,51.71526902106508,12.908649526665762,50.1868000178301
M33D3D,0.7679343494925189,0.14501151299852427,-0.0007599999999999999,2,23.990440253179656,3.4788900386142814,-8.741285130977083,-6.712733110785514
M33D3D,-41.210491213531135,0.1403170127262854,-0.00044,3,664.6306769853093,93.25899116082728,-2.0082756219334925,82.76202487203895
M33D3D,-14.222827631935179,0.0880289515057554,-0.00044,3,859.2661496508731,75.64029821815387,-21.642453472883574,307.816885277
M33D3D,1.5365930116076956,-1.7036598785883539,-0.00053,3,-3.348691504733779,5.705031362384603,10.23520047226922,15.727337518092668
M33D3D,1.0,0.6801598172611797,-0.00047000000000000004,3,-69.52622350495477,-47.288943473989974,-38.61187161750628,-38.61187161750628
M33D3D,1.0,-11.215681850312524,-0.00045999999999999996,3,0.962224929864078,-10.792008681794783,-14.036463661570279,-14.036463661570279
